2023-10-30 12:59:46,510 INFO    StreamThr :15990 [internal.py:wandb_internal():86] W&B internal server running at pid: 15990, started at: 2023-10-30 12:59:46.510155
2023-10-30 12:59:46,512 DEBUG   HandlerThread:15990 [handler.py:handle_request():146] handle_request: status
2023-10-30 12:59:46,519 INFO    WriterThread:15990 [datastore.py:open_for_write():85] open: /Users/noorainkazmi/Documents/GitHub/weights-biases/wandb/run-20231030_125946-emjzpbgg/run-emjzpbgg.wandb
2023-10-30 12:59:46,520 DEBUG   SenderThread:15990 [sender.py:send():380] send: header
2023-10-30 12:59:46,533 DEBUG   SenderThread:15990 [sender.py:send():380] send: run
2023-10-30 12:59:47,089 INFO    SenderThread:15990 [dir_watcher.py:__init__():211] watching files in: /Users/noorainkazmi/Documents/GitHub/weights-biases/wandb/run-20231030_125946-emjzpbgg/files
2023-10-30 12:59:47,089 INFO    SenderThread:15990 [sender.py:_start_run_threads():1122] run started: emjzpbgg with start time 1698667186.511302
2023-10-30 12:59:47,104 DEBUG   HandlerThread:15990 [handler.py:handle_request():146] handle_request: check_version
2023-10-30 12:59:47,104 DEBUG   SenderThread:15990 [sender.py:send_request():407] send_request: check_version
2023-10-30 12:59:47,200 DEBUG   HandlerThread:15990 [handler.py:handle_request():146] handle_request: run_start
2023-10-30 12:59:47,206 DEBUG   HandlerThread:15990 [system_info.py:__init__():32] System info init
2023-10-30 12:59:47,206 DEBUG   HandlerThread:15990 [system_info.py:__init__():47] System info init done
2023-10-30 12:59:47,206 INFO    HandlerThread:15990 [system_monitor.py:start():194] Starting system monitor
2023-10-30 12:59:47,206 INFO    SystemMonitor:15990 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-10-30 12:59:47,207 INFO    HandlerThread:15990 [system_monitor.py:probe():214] Collecting system info
2023-10-30 12:59:47,207 INFO    SystemMonitor:15990 [interfaces.py:start():190] Started cpu monitoring
2023-10-30 12:59:47,207 DEBUG   HandlerThread:15990 [system_info.py:probe():196] Probing system
2023-10-30 12:59:47,209 INFO    SystemMonitor:15990 [interfaces.py:start():190] Started disk monitoring
2023-10-30 12:59:47,210 INFO    SystemMonitor:15990 [interfaces.py:start():190] Started gpuapple monitoring
2023-10-30 12:59:47,212 INFO    SystemMonitor:15990 [interfaces.py:start():190] Started memory monitoring
2023-10-30 12:59:47,214 INFO    SystemMonitor:15990 [interfaces.py:start():190] Started network monitoring
2023-10-30 12:59:47,218 DEBUG   HandlerThread:15990 [system_info.py:_probe_git():181] Probing git
