2023-10-30 13:45:21,983 INFO    StreamThr :17558 [internal.py:wandb_internal():86] W&B internal server running at pid: 17558, started at: 2023-10-30 13:45:21.983121
2023-10-30 13:45:21,984 DEBUG   HandlerThread:17558 [handler.py:handle_request():146] handle_request: status
2023-10-30 13:45:21,992 INFO    WriterThread:17558 [datastore.py:open_for_write():85] open: /Users/noorainkazmi/Documents/GitHub/weights-biases/wandb/run-20231030_134521-g5gw80sy/run-g5gw80sy.wandb
2023-10-30 13:45:21,993 DEBUG   SenderThread:17558 [sender.py:send():380] send: header
2023-10-30 13:45:22,007 DEBUG   SenderThread:17558 [sender.py:send():380] send: run
2023-10-30 13:45:22,627 INFO    SenderThread:17558 [dir_watcher.py:__init__():211] watching files in: /Users/noorainkazmi/Documents/GitHub/weights-biases/wandb/run-20231030_134521-g5gw80sy/files
2023-10-30 13:45:22,627 INFO    SenderThread:17558 [sender.py:_start_run_threads():1122] run started: g5gw80sy with start time 1698669921.983845
2023-10-30 13:45:22,643 DEBUG   HandlerThread:17558 [handler.py:handle_request():146] handle_request: check_version
2023-10-30 13:45:22,644 DEBUG   SenderThread:17558 [sender.py:send_request():407] send_request: check_version
2023-10-30 13:45:22,765 DEBUG   HandlerThread:17558 [handler.py:handle_request():146] handle_request: run_start
2023-10-30 13:45:22,773 DEBUG   HandlerThread:17558 [system_info.py:__init__():32] System info init
2023-10-30 13:45:22,773 DEBUG   HandlerThread:17558 [system_info.py:__init__():47] System info init done
2023-10-30 13:45:22,773 INFO    HandlerThread:17558 [system_monitor.py:start():194] Starting system monitor
2023-10-30 13:45:22,773 INFO    SystemMonitor:17558 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-10-30 13:45:22,773 INFO    HandlerThread:17558 [system_monitor.py:probe():214] Collecting system info
2023-10-30 13:45:22,774 INFO    SystemMonitor:17558 [interfaces.py:start():190] Started cpu monitoring
2023-10-30 13:45:22,775 DEBUG   HandlerThread:17558 [system_info.py:probe():196] Probing system
2023-10-30 13:45:22,775 INFO    SystemMonitor:17558 [interfaces.py:start():190] Started disk monitoring
2023-10-30 13:45:22,780 INFO    SystemMonitor:17558 [interfaces.py:start():190] Started gpuapple monitoring
2023-10-30 13:45:22,781 INFO    SystemMonitor:17558 [interfaces.py:start():190] Started memory monitoring
2023-10-30 13:45:22,783 INFO    SystemMonitor:17558 [interfaces.py:start():190] Started network monitoring
2023-10-30 13:45:22,786 DEBUG   HandlerThread:17558 [system_info.py:_probe_git():181] Probing git
2023-10-30 13:45:22,802 DEBUG   HandlerThread:17558 [system_info.py:_probe_git():189] Probing git done
2023-10-30 13:45:22,802 DEBUG   HandlerThread:17558 [system_info.py:probe():244] Probing system done
